Ticker,Close,RS_rating,RS_rating_old,RS_rating_new,RS_score,TT_pass,RS_pass,Minervini_pass,Minervini_score,early_stage_score,R3M,R6M,R9M,R12M,RS_raw,Bench_R12,C1_Price>MA150&200,C2_MA150>MA200,C3_MA200_up_22d,C4_MA50>MA150&200,C5_+25%_from_low,C6_within_25%_high,Days_passed
VUG,87.4,34.7,33.5,34.7,7.169667335072081,False,False,False,43.44,15.189238329046658,-0.9182632354608145,11.498506761988958,11.593462717058234,14.59289366723484,-4.6204548159628045,19.213348483197645,1,1,1,1,0,1,65
LTM,54.7,33.7,32.2,33.7,6.657275265418927,True,False,False,43.33,-0.4973092315950147,2.955015998494259,-6.287476443378437,20.670637546878456,12.993183226606098,-6.220165256591548,19.213348483197645,1,1,1,1,1,1,1
DBA,28.28,31.9,21.9,31.9,5.195701842814762,False,False,False,43.17,18.029561039505875,2.948671277757553,8.26952526799387,9.273570324574965,2.5380710659898664,-16.67527741720778,19.213348483197645,1,1,1,1,0,1,38
UCB,35.11,35.4,27.2,35.4,7.53016876114613,False,False,False,43.13,13.228027380063555,5.435435435435432,4.27680427680428,15.001637733376993,7.501530924678512,-11.711817558519133,19.213348483197645,1,1,1,1,0,1,47
XLP,86.52,29.4,26.2,29.4,3.918230851219387,False,False,False,43.09,21.1133216025524,2.293686450697563,-2.7974384900573024,11.06546854942232,6.735751295336789,-12.477597187860855,19.213348483197645,1,1,1,1,0,1,23
NVMI,368.26,63.5,63.5,23.6,0.05091083455176992,False,False,False,43.04,8.795935248640639,-28.09528458459436,-19.419706352158595,31.324441908565714,44.54038778554046,25.32703930234281,19.213348483197645,0,1,1,0,1,0,0
VNQ,99.25,32.9,27.9,32.9,5.70490799170666,False,False,False,43.03,16.24985381203684,2.4040445728435778,4.616844102455997,10.807189907335047,8.292416803055103,-10.920931680142543,19.213348483197645,1,1,1,1,0,1,97
APLD,28.85,81.2,81.2,34.2,6.9369391501674205,False,True,False,43.0,1.734426964023915,-41.098407513270715,-0.7909215955983373,36.79468942626838,80.87774294670848,61.66439446351084,19.213348483197645,0,1,0,0,1,0,0
SBCF,34.0,40.4,30.4,40.4,9.671144301693317,False,False,False,42.89,5.773075714107241,11.952584787619358,3.3748859835816436,11.256544502617816,9.819121447028412,-9.394227036169234,19.213348483197645,1,1,1,1,0,1,19
LASR,43.3,68.5,68.5,14.1,-5.575817473857661,False,False,False,42.81,1.352782070178359,-46.799361100872346,-28.547854785478556,42.762940982525556,51.504548635409385,32.291200152211744,19.213348483197645,0,1,1,0,1,0,0
XLF,58.31,47.2,29.9,47.2,12.309427345734033,False,False,False,42.73,12.83840844218207,13.399455464799681,12.415654520917684,12.850783820398682,9.481787457754432,-9.731561025443213,19.213348483197645,1,0,1,1,0,1,0
ROP,413.37,42.7,5.9,42.7,10.460335738410187,False,False,False,42.69,35.36474618959331,30.557134735645253,20.081919590983045,-6.846197183098591,-22.048313187124023,-41.26166167032167,19.213348483197645,1,0,0,0,1,1,0
AKAM,105.74,57.8,57.8,26.5,1.8206660291855847,False,False,False,42.67,-1.5068015014902032,-26.788063421726793,5.69772091163534,18.795640939220306,38.186095138525864,18.972746655328223,19.213348483197645,0,1,1,1,1,0,0
PEN,324.37,43.2,43.2,33.8,6.705400309305421,False,False,False,42.58,17.666105716461267,1.258038334269851,-4.22239938583282,12.444968280930425,22.788355982889797,3.575007499692151,19.213348483197645,0,1,1,0,1,1,0
MRCY,87.74,49.9,49.9,36.3,7.921286378453248,False,False,False,42.56,8.650619228942581,-9.648851817526516,-1.7469204927211712,31.583683263347307,29.067372756693132,9.854024273495487,19.213348483197645,0,1,1,1,1,0,0
DCI,93.26,44.1,44.1,37.4,8.450440457880925,False,False,False,42.56,-0.25197153565525515,11.395126612517913,-10.687607737981232,6.3640510948905105,23.78550570745952,4.572157224261875,19.213348483197645,1,1,1,1,0,1,2
HTH,38.51,33.1,31.0,33.1,5.900734065019984,False,False,False,42.29,13.498541601094372,2.2841965471447567,-0.025960539979241748,13.531839622641506,11.42939814814814,-7.783950335049505,19.213348483197645,1,1,1,1,0,1,108
DHR,215.97,42.2,23.2,42.2,10.302353495433739,False,False,False,42.07,33.97416176818929,24.744411713741133,3.0784650630011345,-5.022208540393147,3.9666875270784274,-15.246660956119218,19.213348483197645,1,0,0,0,1,1,0
INOD,57.17,68.1,68.1,27.4,2.90053833900612,False,False,False,42.04,-0.6672572765658839,-35.76404494382023,23.77137908638234,11.095996890788973,51.16340560549975,31.9500571223021,19.213348483197645,0,1,0,1,1,0,0
EW,90.87,35.6,31.9,35.6,7.631728848016355,False,False,False,42.03,9.305298512512286,5.039879782684076,8.956834532374103,6.742628920474569,12.37942122186495,-6.833927261332695,19.213348483197645,1,0,1,1,1,1,0
CORZ,18.03,52.4,52.4,18.5,-2.7003029981924094,False,False,False,41.96,3.3230302689490605,-33.71323529411764,-0.27654867256635685,22.403258655804482,31.798245614035103,12.584897130837458,19.213348483197645,0,1,1,1,1,0,0
TRNO,68.38,37.1,37.1,35.1,7.332928488519697,False,False,False,41.88,6.80966345907882,2.4419475655430567,3.183944469594091,10.414984660100114,18.181818181818166,-1.0315303013794797,19.213348483197645,1,1,1,1,0,1,102
SSB,106.12,43.6,26.3,43.6,10.943396615432945,False,False,False,41.85,-1.9624572961700397,11.82297154899894,3.562018151654156,20.522430437251572,6.986591390261121,-12.226757092936523,19.213348483197645,1,1,1,1,0,1,23
RJF,174.71,50.5,24.0,50.5,14.032463001965764,False,False,False,41.69,4.960633675104518,20.158184319119666,10.338512062649997,14.197006340283668,5.310427968655818,-13.902920514541828,19.213348483197645,1,0,1,1,0,1,0
PHIN,70.92,40.0,40.0,31.7,5.159848245728847,False,False,False,41.62,2.0623310683458222,-8.960205391527609,-9.1118800461361,32.70958083832336,20.12195121951219,0.9086027363145455,19.213348483197645,0,1,1,1,1,1,0
RNST,41.01,32.6,23.8,32.6,5.585070697815718,False,False,False,41.57,11.756625222362992,0.5886681383370007,3.586764334427861,17.980437284234753,5.180815593741972,-14.032532889455673,19.213348483197645,1,1,1,1,0,1,61
TBPH,17.03,43.8,43.8,27.3,2.8849445584988853,False,False,False,41.56,30.13450109876185,4.735547355473546,-10.650577124868821,-7.846320346320345,23.4505255527365,4.2371770695388555,19.213348483197645,0,0,1,0,1,1,0
AROC,30.71,48.5,48.5,28.1,3.2168974476810206,False,False,False,41.49,6.960493985893137,-15.562276601594716,-12.332286611475872,31.689536878216117,27.851790174854287,8.63844169165664,19.213348483197645,0,1,1,1,1,0,0
ABT,116.13,41.7,10.3,41.7,10.19697817070362,False,False,False,41.41,32.446620346448675,35.539215686274495,1.1937957476472638,-9.351338693310451,-11.935997573367718,-31.149346056565363,19.213348483197645,1,0,0,0,1,1,0
YETI,42.58,39.6,39.6,25.9,1.4030688139330563,False,False,False,41.16,1.0723131981259975,-9.34639131360443,-4.8278945015646,10.62613665887242,19.909884539566324,0.6965360563686795,19.213348483197645,0,1,1,1,1,1,0
FDN,287.55,39.1,24.4,39.1,9.309245501942378,False,False,False,41.1,1.5374430044740146,4.780818423641731,19.84745550785645,11.69159060011653,5.44554455445545,-13.767803928742195,19.213348483197645,1,0,1,1,1,1,0
BDX,189.78,45.6,16.0,45.6,11.725952117784598,False,False,False,41.04,26.0141843294205,28.891605541972275,4.874005305039786,-1.5255292652552876,-2.501926534806065,-21.71527501800371,19.213348483197645,1,0,0,0,1,1,0
PLTR,172.73,66.3,30.5,66.3,22.174417931455185,False,False,False,40.98,-1.816610138809847,30.352426231982488,28.720470973992086,11.5466580561834,9.900108163135467,-9.313240320062178,19.213348483197645,1,0,0,0,1,1,0
ITT,205.98,41.4,41.4,38.6,9.056119543875592,False,False,False,40.97,-1.9662269756501911,5.118652717529981,-1.378914105142215,15.079054695793047,21.34315169366716,2.1298032104695164,19.213348483197645,1,1,1,1,0,1,4
EL,104.85,44.9,37.2,44.9,11.530249319176225,False,False,False,40.53,25.244284829690024,14.967105263157876,-7.146652497343253,16.629588431590637,18.234100135317988,-0.9792483478796576,19.213348483197645,1,0,0,0,1,1,0
SBSW,12.53,66.7,66.7,40.8,9.776058411061939,False,False,False,40.37,28.95042843360904,5.649241146711637,-25.283243887895058,12.984670874661862,49.880382775119614,30.66703429192197,19.213348483197645,0,0,0,0,1,0,0
CACI,612.1,51.4,46.2,51.4,14.333502150744415,False,False,False,40.05,-1.705078053546046,19.822253543183788,3.740487771808221,2.026869353602012,26.255646541944277,7.042298058746632,19.213348483197645,1,0,1,0,1,1,0
GMED,82.96,55.0,55.0,29.1,3.7674978689703975,False,False,False,39.83,9.42796497138041,0.5088441967530777,-13.780918727915203,-3.5573122529644285,35.15803193222546,15.944683449027819,19.213348483197645,0,0,1,0,1,1,0
VRDN,24.18,52.4,50.9,52.4,14.728872556354478,False,False,False,39.7,29.125704743590415,40.09269988412514,-16.447823082239122,-20.303230059327625,30.210016155088848,10.996667671891203,19.213348483197645,1,0,0,0,1,0,0
ITW,281.65,37.3,24.5,37.3,8.306091562012643,False,False,False,39.67,-0.8428860488846603,12.5294658196492,-2.792158486919316,13.673971828712105,5.589712828972027,-13.62363565422562,19.213348483197645,1,1,1,1,0,1,15
LTC,40.69,37.1,32.3,37.1,8.200539367136894,False,False,False,39.59,-0.8205710353638248,6.018759770713911,2.752525252525251,13.122046149569089,13.09060589216231,-6.122742591035335,19.213348483197645,1,1,1,1,0,1,10
RKLB,66.91,60.9,60.9,20.3,-1.5763302318705676,False,False,False,39.56,0.6770282076023033,-55.46162550755508,-4.6866096866097,66.02977667493796,41.69843286742905,22.485084384231403,19.213348483197645,0,1,1,0,1,0,0
CL,91.33,28.5,28.5,27.8,3.2125762705213967,False,False,False,39.54,10.474739588166125,0.043816409245245325,-5.523947450087929,12.850611639688614,8.648584344515807,-10.564764138681838,19.213348483197645,1,1,1,1,0,1,3
F,13.95,36.9,36.9,23.2,-0.1767726806946972,False,False,False,39.51,-0.8260627406914071,-12.153652392947112,-3.3264033264033266,8.729540140296166,18.0203045685279,-1.1930439146697447,19.213348483197645,1,1,1,1,0,1,53
QMOM,74.1763,39.0,39.0,32.4,5.574752514496382,False,False,False,39.28,12.267965009309782,-6.437563067608476,1.219939876341214,20.23493827480678,19.294010556550866,0.08066207335322151,19.213348483197645,0,1,1,1,0,1,0
MC,68.01,28.8,14.1,28.8,3.5675447395721127,False,False,False,39.27,9.17625303200904,3.2488234401093052,8.43431122448981,8.43431122448981,-5.528545631337667,-24.741894114535313,19.213348483197645,1,0,1,1,1,1,0
MOD,188.01,56.0,56.0,17.9,-3.287606305723944,False,False,False,39.0,5.34108527085036,-32.83678062372737,-18.32399322298971,31.438758389261757,36.12076455256297,16.907416069365322,19.213348483197645,0,1,1,0,1,0,0
CME,277.32,21.3,21.3,20.8,-1.4630193331071362,False,False,False,39.0,34.93807598462656,-0.6377642422071061,-9.77355543987507,1.548939909919822,2.1850473488337796,-17.028301134363865,19.213348483197645,0,1,1,0,1,1,0
TOL,150.83,34.6,29.0,34.6,6.987650650203919,False,False,False,38.93,0.31585782304603743,7.766504715633049,-3.997199414423014,14.586340499886052,8.816102734290453,-10.397245748907192,19.213348483197645,1,1,1,1,0,1,3
BG,111.71,47.1,47.1,29.7,4.2484926311858615,False,False,False,38.77,-0.21817368377339025,-7.8148209275458065,-7.966716098203985,18.111651511947557,26.727169597277346,7.5138211140796995,19.213348483197645,0,1,1,0,1,1,0
HLF,12.92,56.5,56.5,30.0,4.333157894352255,False,False,False,38.62,3.4097803682041494,5.126118795768919,-32.91796469366564,7.75646371976646,36.57505285412262,17.36170437092497,19.213348483197645,0,1,1,0,1,0,0
LIN,487.2,26.3,21.0,26.3,1.5423561978132487,False,False,False,38.46,9.798012334215771,-4.069939157658464,-4.145434513152457,18.040412850705035,1.956680966830593,-17.256667516367052,19.213348483197645,0,1,1,1,1,1,0
T,25.77,19.1,11.3,19.1,-2.282989215441207,False,False,False,38.15,35.01978586335423,3.535556448372845,-7.534983853606036,-0.6170458927882816,-10.334029227557407,-29.54737771075505,19.213348483197645,1,1,0,0,1,1,0
AGI,39.02,57.1,57.1,35.5,7.568283292558963,False,False,False,38.11,0.8997484084884633,1.4033264033264103,-21.991203518592563,19.583205638982527,37.442761535752034,18.22941305255439,19.213348483197645,0,1,1,0,1,0,0
AFL,116.18,29.0,27.8,29.0,3.7046012838953235,False,False,False,38.1,4.989503849002727,1.1580322159338463,3.3262184276058315,4.685528924130478,8.195194635872616,-11.01815384732503,19.213348483197645,1,1,1,1,0,1,100
FTAI,200.47,54.6,54.6,19.0,-2.2910370946964003,False,False,False,38.03,3.9602751392071145,-19.917708624615514,-33.62579876171241,27.29062162676994,34.715408910691494,15.502060427493847,19.213348483197645,0,1,1,0,1,0,0
BMA,77.77,50.3,50.3,24.6,0.6278605614214445,False,False,False,37.92,9.335870421093016,-8.784893267651894,-12.989483105840238,4.081905781584583,29.616666666666667,10.403318183469024,19.213348483197645,0,0,1,1,1,0,0
CMP,24.57,44.4,44.4,28.2,3.2881426153935482,False,False,False,37.87,0.37182890847287486,-22.49211356466877,-1.1665325824617878,38.50056369785797,24.090909090909097,4.877560607711451,19.213348483197645,0,1,1,1,1,0,0
NLY,23.1,32.8,30.3,32.8,5.694799899576255,False,False,False,37.86,15.795312698321652,6.648199445983383,0.39113428943937656,5.047748976807664,9.738717339667469,-9.474631143530177,19.213348483197645,1,0,1,1,0,1,0
KMT,29.27,55.8,55.8,18.6,-2.635042164556311,False,False,False,37.85,1.75700868977189,-15.794016110471798,-26.87984011991007,9.21641791044776,36.076243607624356,16.862895124426714,19.213348483197645,0,1,1,0,1,0,0
PLAB,29.32,52.9,52.9,10.0,-10.209540413028229,False,False,False,37.81,5.508342328339105,-45.2065034572977,-32.70599036033969,39.2212725546059,32.85002265518804,13.636674171990393,19.213348483197645,0,1,1,0,1,0,0
IREN,42.21,81.5,81.5,24.5,0.5514404282257317,False,True,False,37.76,0.5453933449772939,-37.78007075471699,-4.133545310015895,-0.11831519167060378,82.56920415224913,63.355855669051486,19.213348483197645,0,0,0,0,1,0,0
LMT,556.52,44.5,44.5,36.8,8.116910197067932,False,False,False,37.72,-0.25820159919399094,4.778401174831504,-14.050965250965252,20.777811536959078,24.30090234968283,5.087553866485184,19.213348483197645,0,1,1,0,1,1,0
PHM,130.86,30.8,17.3,30.8,4.929755604165768,False,False,False,37.51,0.6464330409470977,9.874055415617145,-2.78582571874304,8.759973404255339,-1.0734804959177446,-20.28682897911539,19.213348483197645,1,1,1,1,0,1,18
BBAR,14.8,34.5,34.5,17.1,-3.804843866883002,False,False,False,37.32,11.744403151919553,-15.428571428571425,-9.97566909975669,6.093189964157708,15.715402658326827,-3.4979458248708184,19.213348483197645,0,1,1,1,1,0,0
DOV,202.06,31.4,31.4,23.7,0.1045533188151544,False,False,False,37.26,15.681815428442576,-5.300651450531946,-10.880783310545583,10.066456040963057,11.938396764722192,-7.274951718475453,19.213348483197645,0,1,1,0,1,1,0
PJT,174.61,38.7,16.7,38.7,9.129420048200643,False,False,False,37.25,5.897379501921537,13.148004147226565,16.960278652287506,4.3008183501582975,-1.910005055895725,-21.12335353909337,19.213348483197645,1,0,0,1,1,1,0
DG,122.58,38.2,29.6,38.2,8.762550586341817,False,False,False,37.04,5.880661649311542,17.492571647656476,-20.808837780218358,20.53097345132744,9.105473965287047,-10.107874517910599,19.213348483197645,0,1,1,0,1,1,0
AAL,13.95,26.8,26.8,26.2,1.4852698927765926,False,False,False,36.98,4.1952207200063505,-6.501340482573726,4.729729729729715,8.391608391608397,7.307692307692304,-11.905656175505342,19.213348483197645,1,0,1,1,1,1,0
NU,15.14,31.0,25.8,31.0,4.998544247423638,False,False,False,36.69,30.954296905185736,16.193399846508072,-9.069069069069059,-4.7199496538703585,6.39494026704146,-12.818408216156186,19.213348483197645,1,0,0,0,1,1,0
DLX,23.93,40.4,40.4,31.3,5.092944470097439,False,False,False,36.53,1.2461585532187354,-1.6036184210526327,-13.297101449275372,21.657346212506347,20.311714429361484,1.0983659461638373,19.213348483197645,0,1,1,0,1,1,0
EME,739.87,41.7,41.7,27.2,2.7934347925712055,False,False,False,36.12,-1.870073416742476,-13.491803662044289,-7.723871289598394,27.217235805908025,21.457416770634975,2.2440682874373286,19.213348483197645,0,1,1,0,1,1,0
CAAP,24.82,38.7,38.7,24.7,0.6985785339581545,False,False,False,35.99,1.683365740040556,-5.6632459141011005,-14.941740918437285,10.606060606060597,19.15506481036966,-0.05828367282798563,19.213348483197645,0,1,1,0,1,1,0
MTH,73.44,28.5,13.7,28.5,3.543568915841544,False,False,False,35.89,-1.6878679025132306,10.485933503836309,-1.528559935639584,4.4814340588988255,-6.206896551724139,-25.420245034921784,19.213348483197645,1,1,1,1,0,1,36
UUUU,15.97,64.4,64.4,27.7,3.1592316167461894,False,False,False,35.76,-0.016274881389771734,-12.970027247956406,-29.336283185840706,24.96087636932709,46.11161939615738,26.89827091295973,19.213348483197645,0,1,0,0,1,0,0
WPC,71.78,29.5,29.5,25.8,1.3649091122217307,False,False,False,35.65,12.845394650574937,-3.4566240753194255,-2.193759367761272,6.942789034564956,8.98876404494382,-10.224584438253824,19.213348483197645,0,1,1,1,0,1,0
FHB,25.78,22.7,20.9,22.7,-0.573222019279167,False,False,False,35.6,21.719431200390368,-5.150846210448856,0.781860828772496,4.796747967479664,1.8569735282497168,-17.356374954947928,19.213348483197645,0,1,1,1,0,1,0
RCL,292.29,24.2,8.6,24.2,0.24677765493553716,False,False,False,35.57,2.9509054056647046,6.2216084602245925,-6.616613418530348,10.678177893899822,-15.270893121140972,-34.484241604338614,19.213348483197645,1,1,1,1,0,1,3
NBHC,41.29,27.6,24.1,27.6,2.9070271909861094,False,False,False,35.43,14.645533489387809,-1.6202049082678083,0.7318858258111627,11.685150121720312,5.358509823934687,-13.854838659262958,19.213348483197645,0,1,1,1,0,1,0
NXT,84.81,45.6,45.6,6.2,-15.894168461339703,False,False,False,35.35,7.018793635516132,-37.53866548828988,-27.207964981546652,-2.6626879375645562,25.47714158899246,6.263793105794813,19.213348483197645,0,1,1,0,1,0,0
O,62.83,27.9,27.6,27.9,3.2152667659326806,False,False,False,35.17,13.364222265923116,1.0291043576137637,-4.788604333989999,10.869948826539598,7.936780621886275,-11.27656786131137,19.213348483197645,0,1,1,1,0,1,0
COF,216.24,34.9,16.4,34.9,7.194848677892248,False,False,False,35.03,3.579295844572962,14.533898305084737,5.0779921278973905,4.026555058449999,-2.1981004070556254,-21.411448890253272,19.213348483197645,1,0,1,1,0,1,0
NGG,81.17,34.1,34.1,22.9,-0.2501599622394437,False,False,False,34.97,21.085711683172278,-5.38524303531881,-13.584584264878108,7.953185263997886,15.15108526032063,-4.062263222877016,19.213348483197645,0,1,1,0,0,1,0
BTU,27.46,75.3,75.3,46.2,11.89358759808741,False,True,False,34.77,-1.1806708080803203,4.252088078967353,-16.661608497723822,4.1729893778452265,63.45238095238095,44.2390324691833,19.213348483197645,0,0,0,0,1,0,0
WM,222.13,25.1,17.7,25.1,1.028179415378374,False,False,False,34.38,14.47493299673824,3.0335358782874966,-2.617273125822006,2.543624780721987,-0.8525263345831036,-20.06587481778075,19.213348483197645,0,1,1,1,0,1,0
TT,455.25,28.3,28.1,28.3,3.4798302853298213,False,False,False,34.35,10.095926142212125,-0.5309386470896738,-1.0369114386331035,11.009509875640088,8.488430283821469,-10.724918199376177,19.213348483197645,0,1,1,1,0,1,0
FLNC,11.24,67.2,67.2,3.8,-20.355255620783964,False,False,False,33.75,6.234937440779372,-47.031102733270494,-31.16962645437844,-27.01298701298701,50.46854082998662,31.255192346788974,19.213348483197645,0,0,0,0,1,0,0
AEP,122.77,28.2,28.2,20.5,-1.5146617995598648,False,False,False,33.6,7.723370685083342,-5.248128424789689,-7.315415974633865,1.5971532605097538,8.641210565904167,-10.572137917293478,19.213348483197645,0,1,1,1,0,1,0
MDT,91.14,30.4,17.4,30.4,4.657141621288854,False,False,False,33.52,37.8649134577328,19.95261911029218,-5.700982928091058,-9.94071146245059,-0.9778357235984414,-20.191184206796088,19.213348483197645,1,0,0,0,0,1,0
CPA,133.47,33.8,33.8,26.0,1.4411724826618322,False,False,False,33.47,-0.1809564250031867,-6.631689401888763,-9.780992294173307,15.298894263994466,14.951339247265526,-4.262009235932118,19.213348483197645,0,1,1,1,0,1,0
ALV,123.97,23.5,18.6,23.5,0.04183923633256814,False,False,False,33.18,12.612211315959046,-4.248088360237889,2.649664651817507,6.256964086740369,-0.20125583641925626,-19.414604319616902,19.213348483197645,1,0,1,1,0,1,0
MSFT,491.71,47.8,16.2,47.8,12.542119105828315,False,False,False,33.01,-3.685105631846517,19.153318632321216,22.743384922616073,4.14936880454122,-2.4887954626581554,-21.702143945855802,19.213348483197645,1,0,0,0,1,1,0
YUM,156.27,26.4,25.6,26.4,1.7409928488957016,False,False,False,33.0,8.146655417540888,2.795684778318641,-5.422744053743256,2.1506079226042862,6.385730818980195,-12.827617664217449,19.213348483197645,1,1,1,0,0,1,0
GBCI,47.35,25.4,16.9,25.4,1.1677181343304666,False,False,False,32.87,9.045672608273511,-1.2307050479766324,-2.3711340206185483,12.230386347475708,-1.5592515592515621,-20.772600042449206,19.213348483197645,0,1,1,1,0,1,0
PII,63.56,30.8,30.8,22.3,-0.7131316125371727,False,False,False,32.67,1.166385034093002,-8.216606498194945,2.1372328458942658,-0.0786039930828486,10.808926080892611,-8.404422402305034,19.213348483197645,0,0,1,1,1,1,0
NEE,84.22,31.3,31.3,21.0,-1.3147585173111165,False,False,False,32.34,16.07358533247998,-3.913291500285232,-11.449900115655554,0.8864398658361194,11.816250663834316,-7.39709781936333,19.213348483197645,0,1,1,0,0,1,0
CDNS,331.9,21.4,15.1,21.4,-1.201674797115393,False,False,False,32.33,12.577989323521372,-11.268546985697103,9.958918632388025,10.41985494710227,-3.850053593673053,-23.063402076870698,19.213348483197645,1,1,0,1,0,1,1
WMT,105.38,29.1,29.1,13.6,-6.237507334754556,False,False,False,32.06,18.06192538865919,-11.10173781002194,-16.198807157057658,-1.6151619830081287,8.829908086336879,-10.383440396860767,19.213348483197645,0,1,1,0,0,1,0
XP,17.8,25.9,25.9,22.2,-0.7251076631288544,False,False,False,32.05,38.977791024363086,3.8809454333236015,-20.322291853178154,2.4755325273460027,6.459330143540676,-12.75401833965697,19.213348483197645,0,1,0,0,0,1,0
WFC,84.79,32.7,24.9,32.7,5.659250796286222,False,False,False,32.04,13.2108513578613,11.404546051767195,-2.2706316274781035,2.0214173986283335,5.736376106746488,-13.476972376451158,19.213348483197645,0,0,1,1,0,1,0
SHW,350.45,30.5,14.6,30.5,4.735655474252061,False,False,False,31.82,-1.282989572262526,13.059328322095665,-1.9034289713086072,3.972586483118734,-4.509536784741153,-23.7228852679388,19.213348483197645,1,0,1,1,0,1,0
AVGO,356.74,41.3,41.3,24.4,0.5171796377700977,False,False,False,31.5,-0.05619294187504503,-15.436400701654573,7.351569317805673,4.861845972957091,21.24528430139687,2.0319358181992264,19.213348483197645,0,1,1,1,0,0,0
GATX,179.25,31.8,28.7,31.8,5.180499294257009,False,False,False,31.5,12.585529731688696,4.009516072879182,-5.023048799872831,14.164702885166559,8.741810240232951,-10.471538242964694,19.213348483197645,0,1,1,0,0,1,0
MO,68.07,25.0,20.4,25.0,0.991283571069415,False,False,False,31.38,4.584212990218474,-5.602551657190413,-2.3385939741750517,16.978862347482384,1.521252796420569,-17.692095686777076,19.213348483197645,0,1,1,1,0,1,0
NXP,14.23,23.3,21.4,23.3,-0.0642333093939973,False,False,False,31.29,23.23765852164342,0.28188865398168783,-1.3176144244105403,-1.7943409247757058,2.227011494252884,-16.98633698894476,19.213348483197645,0,1,0,1,0,1,0
PGR,222.09,30.1,11.8,30.1,4.603621099483539,False,False,False,31.26,14.076716601057557,12.787567924432475,8.580228806101498,-2.124190207571286,-9.013068949977466,-28.22641743317511,19.213348483197645,1,0,0,1,0,1,0
UBER,80.35,28.7,8.2,28.7,3.5534435767547925,False,False,False,30.88,31.317815635458096,13.60101795560582,10.325415350816968,-4.196971503517355,-15.56326187473729,-34.776610357934935,19.213348483197645,1,0,0,0,0,1,0
DIS,111.25,29.5,14.2,29.5,4.1340956303005205,False,False,False,30.61,29.361349777672473,6.786331349587238,5.90195145168968,6.683927886459529,-5.488063885821082,-24.701412369018726,19.213348483197645,1,0,0,0,0,1,0
BX,143.41,41.2,8.5,41.2,9.900375409025624,False,False,False,30.49,-3.314431245944305,21.53389830508474,21.307731348333615,0.5186794701058428,-15.392330383480823,-34.60567886667847,19.213348483197645,1,0,0,0,1,1,0
SRVR,32.04,21.3,20.5,21.3,-1.2283729621677009,False,False,False,30.06,21.78761565101712,-7.425599537705862,-4.358208955223885,11.48225469728601,1.5852885225110969,-17.62805996068655,19.213348483197645,0,1,1,0,0,1,0
KMB,111.02,26.9,8.7,26.9,2.7521847460601667,False,False,False,30.05,-2.3544266375141776,10.820523058494702,1.6573573848548628,5.5523863852443345,-15.089866156787767,-34.30321463998541,19.213348483197645,1,1,0,1,0,1,5
RRX,162.18,25.0,25.0,11.3,-8.976087957952457,False,False,False,29.96,-0.1426488215889174,-21.275666229794666,-26.41560798548094,18.08650065530799,6.000000000000005,-13.21334848319764,19.213348483197645,0,1,1,1,1,0,0
MCHP,73.5,26.7,26.7,23.8,0.1585176976921785,False,False,False,29.94,-2.477599100213833,-24.109447599380484,-2.6103087319464646,44.400785854616906,7.221006564551424,-11.992341918646222,19.213348483197645,0,1,1,1,1,0,0
UEC,13.27,48.3,48.3,33.6,6.3420685882584245,False,False,False,29.7,1.2522671495937605,-1.2648809523809534,-15.09916826615484,21.743119266055032,27.596153846153836,8.38280536295619,19.213348483197645,0,1,0,0,1,0,0
COST,960.01,22.4,21.2,22.4,-0.6909195520616818,False,False,False,29.55,18.63914750667364,-4.3519413364684345,-3.4933049177691133,6.785241543475595,1.9573482869219783,-17.256000196275668,19.213348483197645,0,1,1,0,0,1,0
HSY,187.18,22.8,22.8,14.6,-5.003027025323726,False,False,False,29.36,17.481859797392335,-5.378627034677985,-18.48981013760668,0.634408602150538,3.5975204781934833,-15.615828005004161,19.213348483197645,0,1,1,0,0,1,0
CMC,66.85,34.4,34.4,20.4,-1.5680977155803362,False,False,False,29.14,1.2649253458120724,-12.694266684079924,-10.36470903727541,12.693863789615634,15.218890037917943,-3.9944584452797027,19.213348483197645,0,1,1,0,0,1,0
SPXC,200.98,25.4,25.4,16.8,-4.010986042008791,False,False,False,29.12,-3.451973848758888,-6.668524194297398,-11.32974499249978,-1.7549005230483417,6.366763694098965,-12.846584789098682,19.213348483197645,0,1,1,1,0,1,0
APG,40.38,31.8,31.8,25.6,1.256710736329927,False,False,False,28.73,3.365114736259094,-2.886002886002881,-9.78552278820375,9.549647314161703,12.291434927697441,-6.921913555500203,19.213348483197645,0,1,1,0,0,1,0
ASTS,62.01,44.2,44.2,5.3,-16.861294580342296,False,False,False,28.72,3.482423043599706,-52.15277777777778,-24.708596406022345,20.712478100058405,23.99520095980805,4.781852476610404,19.213348483197645,0,1,0,0,1,0,0
DOCU,60.54,48.7,7.1,48.7,12.883001432192154,False,False,False,28.69,-2.6198068222384263,25.005162089613876,39.94452149791956,-7.417036244074016,-18.122802272112526,-37.33615075531017,19.213348483197645,1,0,0,0,1,0,0
CMG,37.43,34.4,9.6,34.4,6.941120959935121,False,False,False,28.59,-0.5622374300333496,14.499847048026936,-0.1866666666666683,18.337021814732847,-12.444444444444446,-31.65779292764209,19.213348483197645,1,0,0,0,1,1,0
TJX,139.48,22.2,22.2,12.7,-7.5540824519607686,False,False,False,28.37,14.98187857517144,-11.164893955798993,-10.486458734437177,-7.891434986462398,2.9372693726937182,-16.27607911050393,19.213348483197645,0,1,1,0,0,1,0
