market,ticker,name,name_en,kind,mult,exchange,type,category,price,chg_pct,volume,basis,source
US,TSYX,TSPY LIFT,TSPY LIFT ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,TSYY,GRANITESHARES YIELDBOOST TSLA 2X,GRANITESHARES YIELDBOOST TSLA ETF,레버리지,2,NASDAQ,ETF,,,,,종목명,usa10104+master
US,TTDU,T-REX TTD DAILY 2X,T-REX 2X LONG TTD DAILY TARGET ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,TTMX,TRADR TTMI DAILY 2X,TRADR 2X LONG TTMI DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,TTXU,DIREXION TECHNOLOGY TOP 5 DAILY 2X,DIREXION DAILY TECHNOLOGY TOP 5 BULL 2X,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,TWSC,CORGI TSM DAILY 2X,CORGI TSM 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,TXNU,DIREXION TXN DAILY 2X,DIREXION DAILY TXN BULL 2X ETF,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,TXXD,21SHARES DOGECOIN 2X,21SHARES 2X LONG DOGECOIN ETF,레버리지,2,NASDAQ,ETF,,,,,종목명,usa10104+master
US,TXXH,21SHARES HYPE 2X,21SHARES 2X LONG HYPE ETF,레버리지,2,NASDAQ,ETF,,,,,종목명,usa10104+master
US,TXXS,21SHARES SUI 2X,21SHARES 2X LONG SUI ETF,레버리지,2,NASDAQ,ETF,,,,,종목명,usa10104+master
US,TYD,데일리 미국 장기채 3배 디렉시온 ETF,DIREXION DAILY 7-10 YEAR TREASURY BULL 3,레버리지,3,NYSE,ETF,레버리지 채권,,,,카테고리,usa10104+master
US,UBOT,인공지능 및 자율주행 레버리지 2배 디렉시,DIREXION DAILY ROBOTICS  ARTIFICIAL INTE,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UBR,MSCI 2배 브라질 캡 프로셰어즈 ETF,PROSHARES TRUST ULTRA MSCI BRAZIL CAPD (,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UBRL,GRANITESHARES UBER DAILY 2X,GRANITESHARES 2X LONG UBER DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UBT,20년 이상 미국 채권 2배 프로셰어즈 ETF,PROSHARES TRUST PROSHARES ULTRA 20+YR TR,레버리지,2,NYSE,ETF,레버리지 채권,,,,카테고리,usa10104+master
US,UCC,2배 소비자 서비스 프로셰어즈 ETF,PROSHARES TRUST ULTRA CONSUMER DISCRETIO,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UCO,원유 선물 2배 프로셰어즈 ETF,PROSHARES TRUST II ULTA BLOMBERG CRUD OI,레버리지,2,NYSE,ETF,레버리지 원자재,,,,카테고리,usa10104+master
US,UCOP,PROSHARES COPPER K-1 FREE 2X,PROSHARES ULTRA COPPER K-1 FREE ETF,레버리지,2,NYSE,ETF,레버리지 원자재,,,,카테고리,usa10104+master
US,UCTX,CORGI UCTT DAILY 2X,CORGI UCTT 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UCYB,나스닥 사이버보안 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRA NASDAQ CYBERSECURI,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UDEC,미국주 2배 버퍼 12월 이노베이터 ETF,INNOVATOR ETFS TRUST INNOVATOR US EQUTY,레버리지,2,AMEX,ETF,,,,,종목명,usa10104+master
US,UDOW,다우존스 30 3배 프로셰어즈 ETF,PROSHARES TRUST ULTRAPRO DOW30,레버리지,3,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UECG,LEVERAGE SHARES UEC DAILY 2X,LEVERAGE SHARES 2X LONG UEC DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UFEB,S&P 500 2배 버퍼 이노베이터 ETF - 2월,INNOVATOR ETFS TRUST INNOVATOR US EQITY,레버리지,2,AMEX,ETF,,,,,종목명,usa10104+master
US,UGE,2배 소비재 프로셰어즈 ETF,PROSHARES TRUST ULTRA CONSUMER STAPLES,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UGL,금 레버리지 2배 프로셰어즈 ETF,PROSHARES TRUST II PROSHARES ULTRA GOLD,레버리지,2,NYSE,ETF,레버리지 원자재,,,,카테고리,usa10104+master
US,UGLD,DIREXION GOLD DAILY 2X,DIREXION DAILY GOLD BULL 2X ETF,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UJAN,S&P 500 2배 버퍼 이노베이터 ETF - 1월,INNOVATOR ETFS TRUST INNOVATOR US EQUTY,레버리지,2,AMEX,ETF,,,,,종목명,usa10104+master
US,UJB,하이일드 채권 레버리지 2배 프로셰어즈 ET,PROSHARES TRUST ULTRA HIGH YIELD,레버리지,2,NYSE,ETF,레버리지 채권,,,,카테고리,usa10104+master
US,ULE,2배 유로 프로셰어즈 ETF,PROSHARES TRUST II PROSHARES ULTRA EURO,레버리지,2,NYSE,ETF,,,,,종목명,usa10104+master
US,UMAL,DEFIANCE UMAC DAILY 2X,DEFIANCE DAILY TARGET 2X LONG UMAC ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UMCX,CORGI UMC DAILY 2X,CORGI UMC 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UMDD,S&P 400 3배 프로셰어즈 ETF,PROSHARES TRUST ULTRAPRO MIDCAP400,레버리지,3,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UN,CORGI UNH DAILY 2X,CORGI UNH 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UNHG,레버리지 셰어즈 유나이티드 헬스 2배 롱,LEVERAGE SHARES 2X LONG UNH DAILY ETF,레버리지,2,NASDAQ,ETF,,,,,종목명,usa10104+master
US,UNHU,DIREXION UNH DAILY 2X,DIREXION DAILY UNH BULL 2X ETF,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UNOV,미국주 2배 버퍼 11월 이노베이터 ETF,INNOVATOR ETFS TRUST INNOVATOR US EQUTY,레버리지,2,AMEX,ETF,,,,,종목명,usa10104+master
US,UNX,TRADR U DAILY 2X,TRADR 2X LONG U DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UPAL,PROSHARES PALLADIUM K-1 FREE 2X,PROSHARES ULTRA PALLADIUM K-1 FREE ETF,레버리지,2,NYSE,ETF,레버리지 원자재,,,,카테고리,usa10104+master
US,UPLT,PROSHARES PLATINUM K-1 FREE 2X,PROSHARES ULTRA PLATINUM K-1 FREE ETF,레버리지,2,NYSE,ETF,레버리지 원자재,,,,카테고리,usa10104+master
US,UPRO,S&P 500 3배 프로셰어즈 ETF,PROSHARES TRUST PROSHARES ULTRAPRO S&P50,레버리지,3,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UPSC,CORGI UPST DAILY 2X,CORGI UPST 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UPSG,LEVERAGE SHARES UPS DAILY 2X,LEVERAGE SHARES 2X LONG UPS DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UPSX,TRADR 업스타트 홀딩스 데일리 2배 ETF,TRADR 2X LONG UPST DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UPV,FTSE 유럽 레버리지 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRA FTSE EUROPE,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UPW,유틸리티 2배 프로셰어즈 ETF,PROSHARES TRUST PSHS ULTRA UTIL,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,URAA,DIREXION URANIUM INDUSTRY DAILY 2X,DIREXION DAILY URANIUM INDUSTRY BULL 2X,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,URE,부동산 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRA REAL ESTATE NEW,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,URSP,울트라 S&P 500 동일 가중 프로셰어즈 ETF,PROSHARES ULTRA S&P 500 EQUAL WEIGHT,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,URTY,러셀 2000 3배 프로셰어즈 ETF,PROSHARES TRUST ULTRAPRO RUSSELL2000,레버리지,3,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,USAX,TRADR USAR DAILY 2X,TRADR 2X LONG USAR DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,USD,반도체 2배 프로셰어즈 ETF,PROSHARES TRUST PROSHARES ULTRA SEMICOND,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,USEP,미국주식 2배 버퍼 이노베이터 ETF - 9월,INNOVATOR ETFS TRUST INNOVATOR US EQUTY,레버리지,2,AMEX,ETF,,,,,종목명,usa10104+master
US,USGG,LEVERAGE SHARES USAR DAILY 2X,LEVERAGE SHARES 2X LONG USAR DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,USLV,DIREXION SILVER DAILY 2X,DIREXION DAILY SILVER BULL 2X ETF,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,USML,MSCI 미국 최저 변동성 레버리지 2배 이트,UBS AG LONDON ETRACS 2X LEV MSCI US MIN,레버리지,2,NYSE,ETN,레버리지 주식,,,,카테고리,usa10104+master
US,UST,미국 7~10년 국채 2배 프로셰어즈 ETF,PROSHARES TRUST PROSHARES ULTRA 7-10 YR,레버리지,2,NYSE,ETF,레버리지 채권,,,,카테고리,usa10104+master
US,USX,CORGI TOTAL US MARKET DAILY 2X,CORGI TOTAL U.S. MARKET 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UTSL,유틸리티 레버리지 3배 디렉시온 ETF,DIREXION DAILY UTILITIES BULL 3X ETF,레버리지,3,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UUUC,CORGI UUUU DAILY 2X,CORGI UUUU 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UUUG,LEVERAGE SHARES UUUU DAILY 2X,LEVERAGE SHARES 2X LONG UUUU DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UVIX,VIX 장기선물 2배 ETF,2X LONG VIX FUTURES ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UVXY,VIX 단기 선물 1.5배 프로셰어즈 ETF,PROSHARES ULTRA VIX SHORT-TERM FUTURES E,레버리지,1.5,AMEX,ETF,,,,,종목명,usa10104+master
US,UWM,러셀 2000 2배 프로셰어즈 ETF,PROSHARES TRUST PSHS ULTRUSS2000,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UXI,2배 산업 프로셰어즈 ETF,PROSHARES TRUST PSHS ULTRA INDL,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UYG,S&P 500 금융 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRA FINANCIALS NEW,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,UYM,원자재 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRA MATERIALS,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,VALG,LEVERAGE SHARES VALE DAILY 2X,LEVERAGE SHARES 2X LONG VALE DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,VBX,CORGI US SMALL-CAP DAILY 2X,CORGI U.S. SMALL-CAP 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,VELL,DEFIANCE VELO DAILY 2X,DEFIANCE DAILY TARGET 2X LONG VELO ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,VIAG,LEVERAGE SHARES VIAV DAILY 2X,LEVERAGE SHARES 2X LONG VIAV DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,VOOX,CORGI US LARGE-CAP DAILY 2X,CORGI U.S. LARGE-CAP 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,VRC,CORGI VRT 2X DAILY ETF,CORGI VRT 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,VRTL,GRANITESHARES VRT DAILY 2X,GRANITESHARES 2X LONG VRT DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,VSTL,비스트라 에너지 데일리 2배 디파이언스 ET,DEFIANCE DAILY TARGET 2X LONG VST ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WANT,임의소비재 3배 디렉시온 ETF,DIREXION DAILY CONSUMER DISCRETIONARY BU,레버리지,3,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WDCC,CORGI WDC DAILY 2X,CORGI WDC 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WDCX,TRADR WDC DAILY 2X,TRADR 2X LONG WDC DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WEBL,인터넷 3배 디렉시온 ETF,DIREXION DAILY DOW JONES INTERNET BULL 3,레버리지,3,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WEBX,CORGI CHINESE INTERNET DAILY 2X,CORGI CHINESE INTERNET 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WLDU,LEVERAGE SHARES WORLD STOCK DAILY 2X,LEVERAGE SHARES 2X LONG WORLD STOCK DAIL,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WMTI,REX WMT GROWTH & INCOME,REX WMT GROWTH & INCOME ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WTIU,마이크로섹터 에너지주 3배 ETN,BANK OF MONTREAL MICROSECTORS ENERGY 3X,레버리지,3,NYSE,ETN,레버리지 주식,,,,카테고리,usa10104+master
US,WULX,TRADR WULF DAILY 2X,TRADR 2X LONG WULF DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WX,CORGI ALL WORLD DAILY 2X,CORGI ALL WORLD 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,WXET,TEUCRIUM WHEAT DAILY 2X,TEUCRIUM 2X DAILY WHEAT ETF,레버리지,2,NYSE,ETF,레버리지 원자재,,,,카테고리,usa10104+master
US,WYFL,DEFIANCE WYFI DAILY 2X,DEFIANCE DAILY TARGET 2X LONG WYFI ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XAGI,CORGI AGIX DAILY 2X,CORGI AGIX 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XBIX,CORGI US BIOTECH DAILY 2X,CORGI U.S. BIOTECH 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XBNB,TEUCRIUM XETFS BNB DAILY 2X,TEUCRIUM XETFS 2X LONG DAILY BNB ETF,레버리지,2,NYSE,ETF,,,,,종목명,usa10104+master
US,XBTY,GRANITESHARES YIELDBOOST BITCOIN 2X,GRANITESHARES YIELDBOOST BITCOIN ETF,레버리지,2,NASDAQ,ETF,,,,,종목명,usa10104+master
US,XCOM,CORGI ALL COMMODITIES DAILY 2X,CORGI ALL COMMODITIES 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 원자재,,,,카테고리,usa10104+master
US,XEUR,CORGI EUROPE EQUITIES DAILY 2X,CORGI EUROPE EQUITIES 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XEY,GRANITESHARES YIELDBOOST ETHER 2X,GRANITESHARES YIELDBOOST ETHER ETF,레버리지,2,NASDAQ,ETF,,,,,종목명,usa10104+master
US,XHOA,CORGI US REAL ESTATE DAILY 2X,CORGI U.S. REAL ESTATE 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XIWC,CORGI US MICRO-CAP DAILY 2X,CORGI U.S. MICRO-CAP 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XKRE,CORGI US REGIONAL BANKS DAILY 2X,CORGI U.S. REGIONAL BANKS 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XLBX,CORGI US MATERIALS DAILY 2X,CORGI U.S. MATERIALS 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XLEX,CORGI US ENERGY DAILY 2X,CORGI U.S. ENERGY 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XLFX,CORGI US FINANCIALS DAILY 2X,CORGI U.S. FINANCIALS 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XLIX,CORGI US INDUSTRIALS DAILY 2X,CORGI U.S. INDUSTRIALS 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XLKX,CORGI US TECHNOLOGY DAILY 2X,CORGI U.S. TECHNOLOGY 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XLPX,CORGI US CONSUMER STAPLES DAILY 2X,CORGI U.S. CONSUMER STAPLES 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XLUX,CORGI US UTILITIES DAILY 2X,CORGI U.S. UTILITIES 2X DAILY ETF,레버리지,2,AMEX,ETF,,,,,종목명,usa10104+master
US,XLVX,CORGI US HEALTHCARE DAILY 2X,CORGI U.S. HEALTHCARE 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XLYX,CORGI US CONSUMER DISCRETIONARY DAILY 2,CORGI U.S. CONSUMER DISCRETIONARY 2X DAI,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XNDX,TRADR XNDU DAILY 2X,TRADR 2X LONG XNDU DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XOMX,DIREXION XOM DAILY 2X,DIREXION DAILY XOM BULL 2X ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XOVL,DEFIANCE XOVR DAILY 2X,DEFIANCE DAILY TARGET 2X LONG XOVR ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XPAV,CORGI US INFRASTRUCTURE DAILY 2X,CORGI U.S. INFRASTRUCTURE 2X DAILY ETF,레버리지,2,AMEX,ETF,,,,,종목명,usa10104+master
US,XPEG,LEVERAGE SHARES XPEV DAILY 2X,LEVERAGE SHARES 2X LONG XPEV DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XPP,FTSE 중국 50 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRA FTSE/XINHUA CHINA,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XQTM,CORGI QUANTUM COMPUTING DAILY 2X,CORGI QUANTUM COMPUTING 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XRPT,엑스알피(리플) 2배 ETF,VOLATILITY SHARES TRUST 2X XRP ETF,레버리지,2,NASDAQ,ETF,,,,,종목명,usa10104+master
US,XSEM,CORGI US SEMICONDUCTORS DAILY 2X,CORGI U.S. SEMICONDUCTORS 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XTAI,CORGI TAIWAN DAILY 2X,CORGI TAIWAN 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XUSP,언캡 엑셀러레이티드 미국 주식 이노베이터,INNOVATOR ETFS TRUST US EQTY ACCELERATED,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XVO,CORGI US MID-CAP DAILY 2X,CORGI U.S. MID-CAP 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XVUG,CORGI US GROWTH DAILY 2X,CORGI U.S. GROWTH 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XW,CORGI EX-US EQUITIES DAILY 2X,CORGI EX-U.S. EQUITIES 2X DAILY ETF,레버리지,2,AMEX,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,XXRP,엑스알피(리플) 데일리 2배 롱튜크리움 ETF,TEUCRIUM 2X LONG DAILY XRP ETF,레버리지,2,NYSE,ETF,,,,,종목명,usa10104+master
US,XYZG,블록 데일리 2배 레버리지 셰어즈 ETF,LEVERAGE SHARES 2X LONG XYZ DAILY ETF,레버리지,2,NASDAQ,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,YCL,2배 엔화 프로셰어즈 ETF,PROSHARES TRUST II ULTRA YEN,레버리지,2,NYSE,ETF,,,,,종목명,usa10104+master
US,YINN,중국 3배 디렉시온 ETF,DIREXION DAILY FTSE CHINA BULL 3X ETF,레버리지,3,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,YSPY,GRANITESHARES YIELDBOOST SPY 3X,GRANITESHARES YIELDBOOST SPY ETF,레버리지,3,NASDAQ,ETF,,,,,종목명,usa10104+master
US,ZETX,DEFIANCE ZETA DAILY 2X,DEFIANCE DAILY TARGET 2X LONG ZETA ETF,레버리지,2,NYSE,ETF,레버리지 주식,,,,카테고리,usa10104+master
US,AAOZ,TRADR 2X SHORT AAOI DAILY ETF,TRADR 2X SHORT AAOI DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,AAPD,애플 인버스 디렉시온 ETF,DIREXION DAILY AAPL BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,AIBD,인공지능 및 빅데이터 인버스 2배 디렉시온,DIREXION DAILY AI AND BIG DATA BEAR 2X E,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,AIQD,MICROSECTORS ARTIFICIAL INTELLIGENCE -3,MICROSECTORS -3X SHORT ARTIFICIAL INTELL,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,AMDD,AMD 데일리 1배 인버스 디렉시온 ETF,DIREXION DAILY AMD BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,AMZD,아마존 인버스 디렉시온 ETF,DIREXION DAILY AMZN BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,AMZO,TRADR AMZN DAILY -2X,TRADR 2X SHORT AMZN DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,APLZ,TRADR APLD DAILY -2X,TRADR 2X SHORT APLD DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,ASTN,DEFIANCE ASTS DAILY -2X,TIDAL TRUST II DEFIANCE DAILY TARGET 2X,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,AVS,DIREXION AVGO DAILY -1X,DIREXION DAILY AVGO BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,BERZ,FANG 이노베이션 인버스 3배 마이크로섹터,MICROSECTORS FANG & INNOVATION -3X INVER,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,BEZ,TRADR BE DAILY -2X,TRADR 2X SHORT BE DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,BIS,나스닥 바이오 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT NASDAQ BIOTEC,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,BITI,비트코인 인버스 프로셰어즈 ETF,PROSHARES SHORT BITCOIN ETF,인버스,-1,NYSE,ETF,,,,,종목명,usa10104+master
US,BMNZ,DEFIANCE BMNR DAILY -2X,DEFIANCE DAILY TARGET 2X SHORT BMNR ETF,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,BNKD,미국 대형 은행주 3배 인버스 레버리지 마,MICROSECTORS U.S. BIG BANKS -3A INVERSE,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,BTCZ,비트코인 데일리 타겟 2배 인버스 T-REX ET,T-REX 2X INVERSE BITCOIN DAILY TARGET ET,인버스,-2,AMEX,ETF,,,,,종목명,usa10104+master
US,BZQ,MSCI 브라질 인버스 2배 프로셰어즈 ETF,PROSHARES TRUST ULTRASHORT MSCI BRAZIL C,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,CARD,자동 산업 3배 인버스 맥스 ETF,BANK OF MONTREAL MAX AUTO INDUSTRY -3X I,인버스,-3,NYSE,ETN,인버스 주식,,,,카테고리,usa10104+master
US,CBRZ,TRADR CBRS DAILY -2X,TRADR 2X SHORT CBRS DAILY ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,CONI,코인베이스 데일리 2배 인버스 그래닛셰어,GRANITESHARES ETF TRUST GRANITESHARES 2X,인버스,-2,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,CORD,T-REX CRWV DAILY -2X,T-REX 2X INVERSE CRWV DAILY TARGET ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,CRCD,T-REX CRCL DAILY -2X,T-REX 2X INVERSE CRCL DAILY TARGET ETF,인버스,-2,AMEX,ETF,인버스 주식,,,,카테고리,usa10104+master
US,CSCS,DIREXION CSCO DAILY -1X,DIREXION DAILY CSCO BEAR 1X ETF,인버스,-1,NASDAQ,ETF,인버스 주식,,,,카테고리,usa10104+master
US,DAMD,DEFIANCE AMD DAILY -2X,DEFIANCE DAILY TARGET 2X SHORT AMD ETF,인버스,-2,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
US,DGZ,금 인버스 도이치뱅크 ETN,DEUTSCHE BANK AG LONDON TRACKER ZERT 10/,인버스,-1,NYSE,ETN,인버스 원자재,,,,카테고리,usa10104+master
US,DOG,다우30 인버스 프로셰어즈 ETF,PROSHARES TRUST SHORT DOW30 (POST REV SP,인버스,-1,NYSE,ETF,인버스 주식,,,,카테고리,usa10104+master
